FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
221028;0000;28;;;
221029;0000;28;;;
221030;0000;23;;;
221031;0000;23;;;
221101;0000;25;;;
221102;0000;38;;;
221103;0000;31;;;
221104;0000;30;;;
221105;0000;24;;;
221106;0000;21;;;
221107;0000;24;;;
221108;0000;24;;;
221109;0000;28;;;
221110;0000;23;;;
221111;0000;25;;;
221112;0000;18;;;
221113;0000;21;;;
221114;0000;28;;;
221115;0000;29;;;
221116;0000;23;;;
221117;0000;27;;;
221118;0000;26;;;
221119;0000;26;;;
221120;0000;19;;;
221121;0000;27;;;
221122;0000;44;;;
221123;0000;31;;;
221124;0000;32;;;
221125;0000;25;;;
221126;0000;18;;;
221127;0000;14;;;
221128;0000;22;;;
221129;0000;22;;;
221130;0000;29;;;
221201;0000;27;;;
221202;0000;25;;;
221203;0000;27;;;
221204;0000;23;;;
221205;0000;28;;;
221206;0000;25;;;
221207;0000;22;;;
221208;0000;15;;;
221209;0000;22;;;
221210;0000;20;;;
221211;0000;16;;;
221212;0000;27;;;
221213;0000;29;;;
221214;0000;29;;;
221215;0000;27;;;
221216;0000;32;;;
221217;0000;29;;;
221218;0000;24;;;
221219;0000;31;;;
221220;0000;24;;;
221221;0000;24;;;
221222;0000;25;;;
221223;0000;26;;;
221224;0000;30;;;
221225;0000;32;;;
221226;0000;37;;;
221227;0000;29;;;
221228;0000;36;;;
221229;0000;30;;;
221230;0000;24;;;
221231;0000;26;;;
230101;0000;39;;;
230102;0000;25;;;
230103;0000;32;;;
230104;0000;34;;;
230105;0000;41;;;
230106;0000;26;;;
230107;0000;30;;;
230108;0000;21;;;
230109;0000;22;;;
230110;0000;27;;;
230111;0000;21;;;
230112;0000;28;;;
230113;0000;33;;;
230114;0000;28;;;
230115;0000;25;;;
230116;0000;25;;;
230117;0000;25;;;
230118;0000;27;;;
230119;0000;24;;;
230120;0000;25;;;
230121;0000;30;;;
230122;0000;29;;;
230123;0000;36;;;
230124;0000;29;;;
230125;0000;29;;;
230126;0000;27;;;
230127;0000;33;;;
230128;0000;24;;;
230129;0000;23;;;
230130;0000;30;;;
230131;0000;28;;;
230201;0000;26;;;
230202;0000;25;;;
230203;0000;22;;;
230204;0000;21;;;
230205;0000;24;;;
230206;0000;21;;;
230207;0000;27;;;
230208;0000;26;;;
230209;0000;27;;;
230210;0000;23;;;
230211;0000;28;;;
230212;0000;34;;;
230213;0000;43;;;
230214;0000;34;;;
230215;0000;43;;;
230216;0000;33;;;
230217;0000;;;;
230218;0000;27;;;
230219;0000;25;;;
230220;0000;18;;;
230221;0000;19;;;
230222;0000;28;;;
230223;0000;34;;;
230224;0000;28;;;
230225;0000;22;;;
230226;0000;24;;;
230227;0000;33;;;
230228;0000;34;;;
230301;0000;34;;;
230302;0000;30;;;
230303;0000;38;;;
230304;0000;32;;;
230305;0000;28;;;
230306;0000;33;;;
230307;0000;33;;;
230308;0000;36;;;
230309;0000;38;;;
230310;0000;34;;;
230311;0000;25;;;
230312;0000;21;;;
230313;0000;37;;;
230314;0000;35;;;
230315;0000;24;;;
230316;0000;32;;;
230317;0000;26;;;
230318;0000;20;;;
230319;0000;22;;;
230320;0000;38;;;
230321;0000;24;;;
230322;0000;20;;;
230323;0000;22;;;
230324;0000;26;;;
230325;0000;29;;;
230326;0000;25;;;
230327;0000;34;;;
230328;0000;;;30;
230329;0000;;;8;
230330;0000;;;8;
230331;0000;;;15;
230401;0000;36;;;
230402;0000;22;;;
230403;0000;25;;;
230404;0000;29;;;
230405;0000;31;;;
230406;0000;33;;;
230407;0000;31;;;
230408;0000;34;;;
230409;0000;32;;;
230410;0000;33;;;
230411;0000;28;;;
230412;0000;33;;;
230413;0000;32;;;
230414;0000;26;;;
230415;0000;33;;;
230416;0000;28;;;
230417;0000;39;;;
230418;0000;45;;;
230419;0000;51;;;
230420;0000;55;;;
230421;0000;41;;;
230422;0000;32;;;
230423;0000;37;;;
230424;0000;49;;;
230425;0000;40;;;
230426;0000;38;;;
230427;0000;37;;;
230428;0000;31;;;
230429;0000;34;;;
230430;0000;31;;;
230501;0000;39;;;
230502;0000;35;;;
230503;0000;33;;;
230504;0000;36;;;
230505;0000;37;;;
230506;0000;45;;;
230507;0000;43;;;
230508;0000;48;;;
230509;0000;39;;;
230510;0000;55;;;
230511;0000;58;;;
230512;0000;62;;;
230513;0000;41;;;
230514;0000;44;;;
230515;0000;51;;;
230516;0000;38;;;
230517;0000;46;;;
230518;0000;45;;;
230519;0000;32;;;
230520;0000;36;;;
230521;0000;37;;;
230522;0000;40;;;
230523;0000;38;;;
230524;0000;47;;;
230525;0000;47;;;
230526;0000;53;;;
230527;0000;44;;;
230528;0000;43;;;
230529;0000;52;;;
230530;0000;47;;;
230531;0000;39;;;
230601;0000;57;;;
230602;0000;59;;;
230603;0000;53;;;
230604;0000;50;;;
230605;0000;57;;;
230606;0000;56;;;
230607;0000;58;;;
230608;0000;52;;;
230609;0000;42;;;
230610;0000;33;;;
230611;0000;33;;;
230612;0000;34;;;
230613;0000;35;;;
230614;0000;51;;;
230615;0000;50;;;
230616;0000;66;;;
230617;0000;45;;;
230618;0000;34;;;
230619;0000;40;;;
230620;0000;38;;;
230621;0000;34;;;
230622;0000;31;;;
230623;0000;33;;;
230624;0000;32;;;
230625;0000;34;;;
230626;0000;31;;;
230627;0000;39;;;
230628;0000;37;;;
230629;0000;45;;;
230630;0000;52;;;
230701;0000;44;;;
230702;0000;47;;;
230703;0000;50;;;
230704;0000;44;;;
230705;0000;42;;;
230706;0000;46;;;
230707;0000;42;;;
230708;0000;30;;;
230709;0000;27;;;
230710;0000;36;;;
230711;0000;30;;;
230712;0000;44;;;
230713;0000;50;;;
230714;0000;45;;;
230715;0000;37;;;
230716;0000;36;;;
230717;0000;39;;;
230718;0000;42;;;
230719;0000;50;;;
230720;0000;45;;;
230721;0000;38;;;
230722;0000;36;;;
230723;0000;32;;;
230724;0000;31;;;
230725;0000;25;;;
230726;0000;33;;;
230727;0000;28;;;
230728;0000;34;;;
230729;0000;31;;;
230730;0000;38;;;
230731;0000;45;;;
230801;0000;36;;;
230802;0000;43;;;
230803;0000;37;;;
230804;0000;41;;;
230805;0000;37;;;
230806;0000;41;;;
230807;0000;38;;;
230808;0000;35;;;
230809;0000;31;;;
230810;0000;30;;;
230811;0000;41;;;
230812;0000;35;;;
230813;0000;31;;;
230814;0000;29;;;
230815;0000;26;;;
230816;0000;36;;;
230817;0000;34;;;
230818;0000;35;;;
230819;0000;52;;;
230820;0000;37;;;
230821;0000;40;;;
230822;0000;42;;;
230823;0000;38;;;
230824;0000;31;;;
230825;0000;35;;;
230826;0000;41;;;
230827;0000;45;;;
230828;0000;44;;;
230829;0000;42;;;
230830;0000;45;;;
230831;0000;41;;;
230901;0000;44;;;
230902;0000;40;;;
230903;0000;36;;;
230904;0000;42;;;
230905;0000;47;;;
230906;0000;37;;;
230907;0000;28;;;
230908;0000;35;;;
230909;0000;48;;;
230910;0000;44;;;
230911;0000;40;;;
230912;0000;52;;;
230913;0000;68;;;
230914;0000;57;;;
230915;0000;46;;;
230916;0000;33;;;
230917;0000;32;;;
230918;0000;28;;;
230919;0000;26;;;
230920;0000;22;;;
230921;0000;22;;;
230922;0000;31;;;
230923;0000;20;;;
230924;0000;16;;;
230925;0000;23;;;
230926;0000;36;;;
230927;0000;31;;;
230928;0000;31;;;
230929;0000;31;;;
230930;0000;33;;;
231001;0000;34;;;
231002;0000;27;;;
231003;0000;24;;;
231004;0000;30;;;
231005;0000;;;;
231006;0000;;;;
231007;0000;;;;
231008;0000;29;;;
231009;0000;29;;;
231010;0000;27;;;
231011;0000;28;;;
231012;0000;33;;;
231013;0000;32;;;
231014;0000;27;;;
231015;0000;26;;;
231016;0000;29;;;
231017;0000;33;;;
231018;0000;34;;;
231019;0000;35;;;
231020;0000;35;;;
231021;0000;28;;;
231022;0000;32;;;
231023;0000;25;;;
231024;0000;28;;;
231025;0000;25;;;
231026;0000;28;;;
231027;0000;33;;;
231028;0000;29;;;
231029;0000;35;;;
231030;0000;39;;;
231031;0000;39;;;
231101;0000;29;;;
231102;0000;34;;;
231103;0000;42;;;
231104;0000;31;;;
231105;0000;26;;;
231106;0000;29;;;
231107;0000;24;;;
231108;0000;34;;;
231109;0000;37;;;
231110;0000;42;;;
231111;0000;25;;;
231112;0000;27;;;
231113;0000;38;;;
231114;0000;30;;;
231115;0000;28;;;
231116;0000;34;;;
231117;0000;29;;;
231118;0000;29;;;
231119;0000;26;;;
231120;0000;21;;;
231121;0000;24;;;
231122;0000;23;;;
231123;0000;26;;;
231124;0000;25;;;
231125;0000;22;;;
231126;0000;19;;;
231127;0000;27;;;
231128;0000;22;;;
231129;0000;21;;;
231130;0000;19;;;
231201;0000;27;;;
231202;0000;26;;;
231203;0000;22;;;
231204;0000;27;;;
231205;0000;25;;;
231206;0000;28;;;
231207;0000;23;;;
231208;0000;23;;;
231209;0000;18;;;
231210;0000;18;;;
231211;0000;29;;;
231212;0000;30;;;
231213;0000;27;;;
231214;0000;31;;;
231215;0000;26;;;
231216;0000;22;;;
231217;0000;25;;;
231218;0000;22;;;
231219;0000;28;;;
231220;0000;22;;;
231221;0000;22;;;
231222;0000;20;;;
231223;0000;17;;;
231224;0000;19;;;
231225;0000;19;;;
231226;0000;21;;;
231227;0000;24;;;
231228;0000;24;;;
231229;0000;23;;;
231230;0000;20;;;
231231;0000;23;;;
240101;0000;21;;;
240102;0000;20;;;
240103;0000;25;;;
240104;0000;24;;;
240105;0000;24;;;
240106;0000;20;;;
240107;0000;20;;;
240108;0000;24;;;
240109;0000;26;;;
240110;0000;27;;;
240111;0000;29;;;
240112;0000;28;;;
240113;0000;27;;;
240114;0000;23;;;
240115;0000;31;;;
240116;0000;29;;;
240117;0000;43;;;
240118;0000;34;;;
240119;0000;28;;;
240120;0000;28;;;
240121;0000;26;;;
240122;0000;23;;;
240123;0000;24;;;
240124;0000;20;;;
240125;0000;21;;;
240126;0000;21;;;
240127;0000;18;;;
240128;0000;18;;;
240129;0000;32;;;
240130;0000;25;;;
240131;0000;18;;;
240201;0000;26;;;
240202;0000;29;;;
240203;0000;20;;;
240204;0000;22;;;
240205;0000;27;;;
240206;0000;22;;;
240207;0000;18;;;
240208;0000;26;;;
240209;0000;22;;;
240210;0000;16;;;
240211;0000;18;;;
240212;0000;16;;;
240213;0000;19;;;
240214;0000;23;;;
240215;0000;24;;;
240216;0000;24;;;
240217;0000;18;;;
240218;0000;15;;;
240219;0000;34;;;
240220;0000;28;;;
240221;0000;26;;;
240222;0000;33;;;
240223;0000;29;;;
240224;0000;19;;;
240225;0000;24;;;
240226;0000;30;;;
240227;0000;23;;;
240228;0000;21;;;
240229;0000;22;;;
240301;0000;23;;;
240302;0000;26;;;
240303;0000;23;;;
240304;0000;19;;;
240305;0000;27;;;
240306;0000;36;;;
240307;0000;29;;;
240308;0000;27;;;
240309;0000;24;;;
240310;0000;25;;;
240311;0000;37;;;
240312;0000;24;;;
240313;0000;27;;;
240314;0000;28;;;
240315;0000;34;;;
240316;0000;36;;;
240317;0000;27;;;
240318;0000;28;;;
240319;0000;36;;;
240320;0000;24;;;
240321;0000;22;;;
240322;0000;;;10;
240323;0000;;;6;
240324;0000;;;5;
240325;0000;;;20;
240326;0000;31;;;
240327;0000;36;;;
240328;0000;22;;;
240329;0000;19;;;
240330;0000;19;;;
240331;0000;19;;;
240401;0000;19;;;
240402;0000;26;;;
240403;0000;31;;;
240404;0000;30;;;
240405;0000;32;;;
240406;0000;23;;;
240407;0000;28;;;
240408;0000;30;;;
240409;0000;37;;;
240410;0000;33;;;
240411;0000;35;;;
240412;0000;33;;;
240413;0000;22;;;
240414;0000;12;;;
240415;0000;34;;;
240416;0000;49;;;
240417;0000;45;;;
240418;0000;34;;;
240419;0000;37;;;
240420;0000;43;;;
240421;0000;47;;;
240422;0000;40;;;
240423;0000;27;;;
240424;0000;21;;;
240425;0000;22;;;
240426;0000;22;;;
240427;0000;30;;;
240428;0000;34;;;
240429;0000;48;;;
240430;0000;37;;;
240501;0000;31;;;
240502;0000;33;;;
240503;0000;32;;;
240504;0000;38;;;
240505;0000;35;;;
240506;0000;38;;;
240507;0000;38;;;
240508;0000;37;;;
240509;0000;40;;;
240510;0000;43;;;
240511;0000;36;;;
240512;0000;31;;;
240513;0000;40;;;
240514;0000;37;;;
240515;0000;49;;;
240516;0000;39;;;
240517;0000;39;;;
240518;0000;34;;;
240519;0000;42;;;
240520;0000;54;;;
240521;0000;53;;;
240522;0000;44;;;
240523;0000;34;;;
240524;0000;34;;;
240525;0000;29;;;
240526;0000;25;;;
240527;0000;38;;;
240528;0000;43;;;
240529;0000;45;;;
240530;0000;47;;;
240531;0000;52;;;
240601;0000;;43;;
240602;0000;;51;;
240603;0000;;40;;
240604;0000;;47;;
240605;0000;;54;;
240606;0000;;56;;
240607;0000;;52;;
240608;0000;;42;;
240609;0000;;39;;
240610;0000;;35;;
240611;0000;;36;;
240612;0000;;42;;
240613;0000;;38;;
240614;0000;;44;;
240615;0000;;34;;
240616;0000;;36;;
240617;0000;;27;;
240618;0000;;33;;
240619;0000;;32;;
240620;0000;;28;;
240621;0000;;27;;
240622;0000;;38;;
240623;0000;;32;;
240624;0000;;35;;
240625;0000;;33;;
240626;0000;;47;;
240627;0000;;43;;
240628;0000;;49;;
240629;0000;;42;;
240630;0000;;42;;
240701;0000;;44;;
240702;0000;;61;;
240703;0000;;41;;
240704;0000;;48;;
240705;0000;;54;;
240706;0000;;44;;
240707;0000;;34;;
240708;0000;;38;;
240709;0000;;34;;
240710;0000;;36;;
240711;0000;;35;;
240712;0000;;31;;
240713;0000;;37;;
240714;0000;;36;;
240715;0000;;45;;
240716;0000;;43;;
240717;0000;;51;;
240718;0000;;46;;
240719;0000;;46;;
240720;0000;;37;;
240721;0000;;43;;
240722;0000;;30;;
240723;0000;;30;;
